group_id	task_id	window_index	window_start_s	n_participants	n_physio_valid	group_hr_mean_bpm_mean	group_hr_mean_bpm_std	group_hrv_rmssd_ms_mean	group_hrv_rmssd_ms_std	group_eda_tonic_mean_mean	group_eda_tonic_mean_std	group_eda_phasic_rate_hz_mean	group_eda_phasic_rate_hz_std	group_temp_mean_mean	group_temp_mean_std	tr_spk_count	tr_spk_duration_s	tr_silence_duration_s	tr_backchannel_count	tr_overlap_count	tr_competitive_overlap	tr_cooperative_overlap	tr_collaborative_overlap	tr_needs_review_overlap	tr_conflict_overlap_ratio	tr_laughter_count	tr_filled_pause_count	tr_n_active_speakers	tr_speaking_entropy	tr_overlap_time_s	group_et_pupil_mean_mean	group_et_pupil_mean_std	group_et_pupil_std_mean	group_et_pupil_std_std	group_et_pupil_slope_per_s_mean	group_et_pupil_slope_per_s_std	group_et_blink_rate_per_min_mean	group_et_blink_rate_per_min_std	group_et_gaze_dispersion_mean	group_et_gaze_dispersion_std	group_et_gaze_valid_frac_mean	group_et_gaze_valid_frac_std	group_et_gaze_velocity_mean_mean	group_et_gaze_velocity_mean_std	tr_ovl_simultaneous	tr_ovl_backchannel	tr_ovl_smooth	tr_ovl_competitive_timing	tr_ovl_floor_fight	tr_ovl_context_collaborative	tr_ovl_context_competitive	tr_ovl_long_ratio	tr_ovl_short_ratio	tr_ovl_collaboration_index
grp-14	T3	37	1110.0	4	4	78.3691	17.4737	157.352	27.0626	0.1761	0.1636	0.2169	0.114	35.4213	0.6649																3.2371	0.1887	0.2347	0.0863	0.0005	0.0022	16.5141	7.9019	0.1752	0.0455	0.9539	0.0219	0.7576	0.2236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	38	1140.0	4	4	78.1458	25.7036	150.8522	25.6609	0.1689	0.1564	0.2837	0.1349	35.4157	0.6876																3.354	0.2719	0.2465	0.062	0.0023	0.0022	19.5167	7.5563	0.1973	0.0099	0.9432	0.0154	0.6987	0.2937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	39	1170.0	4	4	69.0322	21.306	144.4546	7.3424	0.171	0.1463	0.3255	0.171	35.4129	0.6916																3.4219	0.3079	0.2471	0.1089	-0.0007	0.0013	20.5038	9.2933	0.1615	0.0836	0.9419	0.0295	0.6787	0.3579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	40	1200.0	4	4	65.4829	15.4058	162.3041	43.7503	0.1782	0.1513	0.3169	0.1857	35.3943	0.6896																3.3746	0.3525	0.2835	0.0634	-0.0007	0.0034	26.0222	15.2446	0.1984	0.0484	0.9237	0.0453	0.8031	0.2367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	41	1230.0	4	4	67.4941	19.9222	156.463	23.2458	0.1765	0.1511	0.2505	0.1602	35.3764	0.6936																3.2551	0.4028	0.2701	0.042	-0.003	0.001	24.0205	14.1542	0.2023	0.0252	0.9274	0.0425	0.6697	0.0684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	42	1260.0	4	4	64.2365	14.4841	159.3416	49.151	0.1767	0.1465	0.1752	0.171	35.3673	0.7066																3.2431	0.3923	0.2427	0.1173	0.0016	0.0023	20.6705	7.0251	0.1804	0.0282	0.9469	0.034	0.5443	0.1878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	43	1290.0	4	4	62.1754	14.6529	148.2287	74.1493	0.1832	0.14	0.1585	0.0997	35.3663	0.7157																3.3437	0.3616	0.2647	0.0544	0.0006	0.0032	16.0137	10.7174	0.1983	0.0061	0.9335	0.0413	0.7473	0.2457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	44	1320.0	4	4	62.9649	14.8833	146.2825	33.2912	0.1852	0.1351	0.1336	0.1188	35.3684	0.7172																3.3464	0.3207	0.263	0.0336	-0.0002	0.002	20.0171	9.9416	0.2061	0.0252	0.9248	0.0318	0.8745	0.1756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	45	1350.0	4	4	65.9567	12.5236	186.5332	65.9451	0.1732	0.1412	0.1668	0.0609	35.372	0.733																3.1274	0.2388	0.3329	0.038	-0.005	0.0031	16.5031	8.7003	0.1349	0.0248	0.9484	0.0268	0.6652	0.1923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	46	1380.0	4	4	70.5916	15.3238	143.2424	21.0474	0.1616	0.1483	0.1001	0.0472	35.384	0.7571																2.9295	0.2376	0.1888	0.136	-0.0003	0.0013	11.343	11.0245	0.0586	0.0189	0.9756	0.0271	0.5036	0.3305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	47	1410.0	4	4	69.4678	17.6288	191.1696	60.8451	0.1654	0.1441	0.1002	0.1056	35.3967	0.783																2.9098	0.2659	0.1413	0.1523	-0.0003	0.0003	16.0137	11.3234	0.0527	0.019	0.9828	0.0279	0.4368	0.2769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	48	1440.0	4	4	69.6334	14.0734	155.743	41.8692	0.1595	0.1398	0.1253	0.0998	35.4021	0.8006																2.9353	0.2801	0.1805	0.2083	0.001	0.0022	15.0128	15.5696	0.0603	0.0285	0.9795	0.0301	0.5134	0.4706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	49	1470.0	4	4	67.9765	11.3363	153.0112	25.1079	0.155	0.1409	0.1586	0.1136	35.4003	0.7983																2.9647	0.2919	0.2165	0.2331	0.0001	0.0017	14.012	14.0119	0.0658	0.034	0.9651	0.0436	0.5804	0.5507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	50	1500.0	4	4	59.7943	19.0069	146.5574	29.5285	0.1657	0.1372	0.1418	0.1033	35.3823	0.7807																3.0097	0.3122	0.2328	0.2155	0.0021	0.0019	14.5037	14.273	0.1255	0.079	0.9309	0.0807	0.5838	0.4535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	51	1530.0	4	4	62.2423	14.1685	175.7293		0.1749	0.1348	0.1502	0.0695	35.3679	0.7672																3.1729	0.4005	0.2452	0.1333	0.0028	0.0025	14.012	7.8382	0.1538	0.0393	0.9369	0.0523	0.5896	0.1947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T3	52	1560.0	4	4	64.4109	14.0016	155.5055	14.4258	0.1697	0.1225	0.1586	0.1103	35.3783	0.7747																3.3187	0.4934	0.257	0.0532	0.0021	0.004	15.0128	10.0085	0.1718	0.0396	0.9412	0.0259	0.6696	0.2696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	0	0.0	4	4	76.5069	10.856	86.9149	4.8932	0.191	0.2367	0.1668	0.1766	37.1018	1.483	3.0	13.961	18.622	3.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	-0.0	7.953	2.9683	0.2639	0.1768	0.0626	-0.0006	0.0012	9.5016	6.8081	0.1491	0.021	0.9608	0.0319	0.6111	0.263	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
grp-15	T1	1	30.0	4	4	80.9522	12.4531	111.1707	20.8241	0.1766	0.213	0.2002	0.2541	37.114	1.4721	10.0	21.791	6.702	6.0	5.0	0.0	5.0	5.0	0.0	0.0	1.0	0.0	3.0	1.2245	11.492	2.9675	0.2651	0.1584	0.0652	0.0005	0.0012	8.0068	6.9342	0.0931	0.0122	0.9684	0.0307	0.583	0.301	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
grp-15	T1	2	60.0	4	4	77.8974	5.8673	113.956	25.3266	0.176	0.2126	0.1669	0.2684	37.1326	1.4678	10.0	36.609	1.278	1.0	4.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	4.0	1.589	11.979	2.9761	0.2545	0.1507	0.0534	-0.0004	0.0008	6.6723	3.0577	0.0898	0.0118	0.9734	0.0223	0.5877	0.2829	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
grp-15	T1	3	90.0	4	4	71.3506	9.3526	105.6694	25.1128	0.1676	0.1732	0.2254	0.2429	37.1566	1.4728	9.0	23.26	2.885	11.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	1.8818	7.241	2.9631	0.2816	0.1728	0.062	-0.0001	0.0007	19.0033	9.9017	0.0946	0.0203	0.9646	0.0438	0.6756	0.3871	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0
grp-15	T1	4	120.0	4	4	71.1887	8.0317	115.3806	44.257	0.1714	0.1666	0.2418	0.2317	37.1927	1.4862	7.0	25.5	5.459	4.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	3.0	1.2118	6.293	2.9589	0.2496	0.2036	0.0506	-0.0003	0.0023	14.0118	8.6484	0.162	0.0147	0.9589	0.0353	0.6918	0.2574	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
grp-15	T1	5	150.0	4	4	75.3087	10.3095	109.9454	22.5105	0.1814	0.1876	0.2923	0.2826	37.2231	1.5084	14.0	31.93	3.699	6.0	4.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	3.0	0.7391	18.978	2.823	0.1618	0.2073	0.0655	-0.0039	0.002	10.0083	4.0031	0.1482	0.0145	0.9748	0.0136	0.4372	0.1012	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0
grp-15	T1	6	180.0	4	4	76.9198	9.467	125.5708	75.8038	0.1774	0.1872	0.3339	0.3738	37.2284	1.5377	6.0	29.061	8.414	6.0	2.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	0.2261	21.599	2.6803	0.13	0.0794	0.0266	-0.0006	0.0006	8.6708	3.0598	0.0497	0.0025	0.9866	0.0106	0.1844	0.0481	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
grp-15	T1	7	210.0	4	4	70.4128	7.4795	109.057	32.0917	0.166	0.1669	0.317	0.3451	37.2219	1.5628	8.0	27.082	9.539	5.0	2.0	1.0	1.0	0.0	0.0	0.5	1.0	2.0	3.0	1.1319	6.403	2.699	0.1478	0.0881	0.0194	0.0011	0.0008	11.0093	3.4672	0.0693	0.0272	0.9673	0.0128	0.2359	0.0657	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
grp-15	T1	8	240.0	4	4	63.1984	10.3246	117.9858	37.2528	0.1661	0.1647	0.3255	0.3701	37.2213	1.5804	5.0	30.699	4.43	10.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	3.0	1.4746	17.304	2.6992	0.1722	0.0915	0.0121	-0.0008	0.0006	10.5079	4.1282	0.0809	0.022	0.9671	0.0123	0.262	0.0627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	9	270.0	4	4	64.0073	9.417	118.1731	79.2901	0.132	0.0942	0.3085	0.4062	37.2422	1.6198	4.0	15.1	3.871	7.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0575	3.9	2.7314	0.2057	0.133	0.0775	0.0019	0.0025	7.5033	1.9132	0.1299	0.0824	0.976	0.0123	0.3572	0.2223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	10	300.0	4	4	65.9373	7.5362	115.1075	28.9895	0.0967	0.0639	0.1918	0.2546	37.2821	1.6928	10.0	40.2	3.9	6.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	1.7229	6.514	2.8755	0.2649	0.1693	0.0508	0.0027	0.0009	12.0101	5.2962	0.179	0.0266	0.9618	0.0312	0.5567	0.2696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	11	330.0	4	4	65.1643	3.967	200.4214	18.4597	0.1034	0.0709	0.2003	0.1417	37.2928	1.7135	6.0	30.248	0.0	5.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	0.9772	30.756	2.9967	0.3164	0.209	0.0631	0.0016	0.0028	14.5106	10.3862	0.1642	0.0586	0.9314	0.0779	0.7176	0.2685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	12	360.0	4	4	71.5721	6.4188	194.3237	96.8936	0.1019	0.0747	0.1669	0.1156	37.2712	1.6736	10.0	30.899	0.066	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	0.9365	32.398	3.0304	0.3552	0.2241	0.0792	-0.0007	0.0018	15.0127	12.2852	0.1871	0.0784	0.9127	0.0708	0.6774	0.1652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	13	390.0	4	4	77.7066	6.9113	124.9115	43.5484	0.1215	0.0926	0.0834	0.0578	37.2584	1.6402	9.0	32.54	1.0	2.0	3.0	0.0	3.0	2.0	0.0	0.0	3.0	0.0	2.0	0.7756	19.26	2.9827	0.2894	0.2386	0.1132	-0.0005	0.003	17.013	11.8435	0.1764	0.0808	0.9269	0.0595	0.589	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	14	420.0	4	4	73.5259	11.8138	119.9539	29.8748	0.1474	0.1198	0.1669	0.1566	37.2409	1.6214	3.0	4.1	6.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.1654	1.381	3.0202	0.2995	0.2319	0.0787	0.0025	0.0028	16.5055	9.0015	0.1602	0.0405	0.9399	0.0461	0.7221	0.3817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	15	450.0	4	4	70.163	22.0558	88.3082	6.7182	0.1452	0.1232	0.1252	0.1289	37.2197	1.6048																3.0756	0.3194	0.209	0.0438	-0.0007	0.0012	19.5164	13.4152	0.1573	0.045	0.929	0.0503	0.7508	0.3283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	16	480.0	4	4	68.6847	13.0443	128.874	45.7741	0.134	0.12	0.1419	0.1575	37.2083	1.5906																3.0265	0.2649	0.215	0.0463	-0.0008	0.0014	20.0128	11.2029	0.1798	0.0622	0.9132	0.0571	0.7949	0.2886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	17	510.0	4	4	69.0917	10.543	136.8059	84.3576	0.0979	0.0772	0.1337	0.225	37.2086	1.6075																3.015	0.2694	0.2237	0.072	0.001	0.0012	25.5108	18.4312	0.1784	0.0438	0.9047	0.0636	0.9176	0.4064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	18	540.0	4	4	68.5528	14.5167	119.9528	42.4033	0.0826	0.0688	0.1753	0.2691	37.2224	1.6208																3.0425	0.2958	0.2395	0.0569	0.0005	0.0012	28.0236	17.9783	0.2033	0.0447	0.9083	0.0576	0.8884	0.244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	19	570.0	4	4	71.0174	13.6303	136.7023	48.9897	0.0963	0.075	0.2086	0.1971	37.2424	1.6229																2.9747	0.2246	0.2246	0.0757	-0.0018	0.0025	19.0148	14.2966	0.2378	0.0151	0.9249	0.0698	0.7797	0.3153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	20	600.0	4	4	70.5884	16.5577	118.1114	32.4452	0.1063	0.0776	0.2088	0.2256	37.2587	1.633																2.9795	0.2548	0.2355	0.0492	0.002	0.0029	19.5078	13.8927	0.2176	0.0248	0.9384	0.0555	0.646	0.2656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	21	630.0	4	4	68.3039	18.8316	84.6477	20.8205	0.124	0.1038	0.1586	0.2101	37.247	1.6252																3.0405	0.3362	0.261	0.0315	-0.0001	0.0026	22.0149	8.4926	0.1814	0.0177	0.9162	0.0262	0.7495	0.2413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	22	660.0	4	4	74.0517	9.7978	140.3411	60.8985	0.1319	0.1102	0.1667	0.1564	37.2331	1.6121																3.0609	0.3537	0.2448	0.0631	0.0013	0.0006	20.0152	7.1272	0.189	0.0177	0.9063	0.0241	0.853	0.231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	23	690.0	4	4	79.8405	9.3877	115.5905	26.6856	0.1383	0.1006	0.1752	0.1666	37.2251	1.6103																3.0321	0.3235	0.2096	0.0504	-0.0019	0.0016	14.0091	6.7374	0.1805	0.0548	0.9449	0.0197	0.6307	0.1064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	24	720.0	4	4	74.7146	7.5228	137.9673	53.7395	0.1395	0.0927	0.2922	0.2941	37.2039	1.6118																2.9801	0.2932	0.2245	0.0333	0.0001	0.0022	19.016	9.3173	0.1976	0.038	0.9314	0.0292	0.5542	0.0962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	25	750.0	4	4	69.6237	13.5755	87.758	5.672	0.1113	0.0737	0.2753	0.2473	37.1968	1.6198																2.9385	0.2542	0.2428	0.0502	-0.0013	0.0013	25.5182	7.1977	0.2108	0.0333	0.9188	0.0302	0.6186	0.0339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	26	780.0	4	4	65.2883	18.378	76.8434	6.1122	0.1053	0.0744	0.2087	0.1621	37.1964	1.6194																2.8772	0.1915	0.2115	0.032	-0.0	0.002	19.5141	6.8153	0.1878	0.0289	0.9404	0.0302	0.5471	0.0887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	27	810.0	4	4	66.4607	16.5322	116.3877	42.5684	0.1203	0.0784	0.1502	0.1601	37.1722	1.6077																2.9409	0.3174	0.2363	0.1122	0.0022	0.0045	18.5133	12.7006	0.1913	0.0622	0.9399	0.045	0.6069	0.2473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	28	840.0	4	4	71.4952	11.9578	136.2982	49.657	0.1209	0.0766	0.1668	0.2001	37.1517	1.6078																2.976	0.3992	0.2165	0.0697	-0.0005	0.0013	22.0093	21.357	0.1468	0.0307	0.9079	0.0791	0.6553	0.3696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	29	870.0	4	4	69.0093	11.5458	120.6117	42.8969	0.1212	0.0745	0.167	0.2077	37.1444	1.6123																2.9105	0.282	0.2203	0.0911	-0.0011	0.0024	23.0195	18.9548	0.1556	0.0355	0.9025	0.0744	0.6254	0.434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	30	900.0	4	4	67.1462	12.1142	148.4027	36.1706	0.1263	0.0799	0.1754	0.1374	37.1429	1.6101																2.9001	0.2467	0.2093	0.0731	0.0003	0.0017	26.5193	13.7135	0.2016	0.0121	0.9133	0.0545	0.7381	0.4212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	31	930.0	4	4	63.1006	11.1027	131.816	11.5271	0.1279	0.0819	0.1336	0.1417	37.1562	1.6009																2.929	0.2695	0.194	0.0697	0.0003	0.0007	24.0073	13.3675	0.1979	0.0173	0.9015	0.0642	0.7678	0.4504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	32	960.0	4	4	62.63	13.1556	144.9689	61.2005	0.1259	0.0796	0.1252	0.1502	37.1582	1.6032																2.9334	0.2475	0.2388	0.0355	-0.0005	0.0028	18.5157	13.4156	0.1825	0.0395	0.922	0.057	0.6253	0.2637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	33	990.0	4	4	69.0546	12.1245	120.0882	36.1739	0.1251	0.0779	0.1168	0.1037	37.1494	1.6083																2.9014	0.2491	0.2128	0.0565	-0.001	0.0014	17.5148	16.537	0.1324	0.0439	0.9322	0.0865	0.5671	0.3016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	34	1020.0	4	4	77.5831	13.3926	123.6331	41.8627	0.113	0.0689	0.0834	0.0639	37.1513	1.6047																2.9205	0.1927	0.1889	0.0681	0.0009	0.0016	20.0075	10.4541	0.1743	0.0562	0.9177	0.0653	0.6093	0.2479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	35	1050.0	4	4	76.0119	11.0007	116.8873	32.9122	0.113	0.076	0.1418	0.1346	37.1609	1.6102																2.8938	0.1754	0.2463	0.0648	-0.0019	0.0016	23.5178	9.1582	0.1899	0.0481	0.9048	0.0419	0.694	0.2329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	36	1080.0	4	4	77.9378	12.9122	148.3716	79.1332	0.125	0.0828	0.1335	0.1307	37.1753	1.6188																2.8388	0.1772	0.2444	0.0622	0.0002	0.0028	19.5119	11.1255	0.1738	0.0509	0.9169	0.0605	0.6932	0.4084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	37	1110.0	4	4	81.1109	11.75	152.8087	64.2252	0.1438	0.0968	0.1169	0.1108	37.1883	1.6289																2.8183	0.2296	0.2949	0.0287	-0.0007	0.0042	25.0154	7.391	0.2013	0.0977	0.898	0.0374	0.8416	0.2992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	38	1140.0	4	4	73.3681	9.4542	118.8104	14.6589	0.1608	0.124	0.1503	0.1108	37.1969	1.6468																2.9043	0.3333	0.311	0.0219	0.0043	0.0014	27.5204	9.0118	0.1861	0.0374	0.8976	0.0222	0.8368	0.1386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	39	1170.0	4	4	74.6307	9.2241	117.0715	38.9245	0.1637	0.1285	0.2421	0.2429	37.1957	1.6638																3.033	0.3284	0.2411	0.0687	0.0009	0.0009	22.0114	10.7129	0.1911	0.0273	0.9272	0.0351	0.6606	0.1495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	40	1200.0	4	4	76.8559	10.4741	131.2676	44.4956	0.161	0.1237	0.1753	0.1916	37.1859	1.6797																2.9482	0.2253	0.1994	0.0842	-0.0022	0.003	14.5122	8.233	0.1685	0.0505	0.9527	0.0268	0.4392	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	41	1230.0	4	4	74.1735	8.9656	145.9717	30.9927	0.1596	0.1208	0.1001	0.0818	37.1824	1.6986																2.889	0.1531	0.1339	0.0556	0.0013	0.0018	8.6739	2.3113	0.1127	0.0258	0.98	0.0123	0.425	0.0885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	42	1260.0	4	4	69.6504	7.8784	141.8563	33.1697	0.1628	0.1253	0.0917	0.1032	37.1858	1.6978																2.8556	0.1741	0.1457	0.0685	-0.0015	0.001	8.0049	6.0049	0.0988	0.0273	0.9821	0.0126	0.4182	0.0847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	43	1290.0	4	4	66.335	13.49	118.4823	21.6161	0.1576	0.1157	0.0584	0.05	37.1929	1.6984																2.7649	0.1531	0.0785	0.0346	-0.0009	0.0005	8.673	4.1684	0.0475	0.0139	0.986	0.0083	0.2106	0.0202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	44	1320.0	4	4	65.4216	16.454	128.5973	38.4497	0.1544	0.1099	0.0668	0.0472	37.198	1.7165																2.7514	0.121	0.072	0.0272	0.0004	0.0009	8.6722	5.0379	0.0451	0.0052	0.9821	0.0111	0.2173	0.0524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	45	1350.0	4	4	66.6154	14.2383	117.6558	25.6911	0.1555	0.1114	0.0501	0.0578	37.2038	1.725																2.7722	0.1043	0.0845	0.0342	0.0001	0.0003	7.0038	1.418	0.0556	0.012	0.9823	0.0163	0.2643	0.093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	46	1380.0	4	4	68.3248	12.1546	157.5189	66.6306	0.1449	0.0957	0.0334	0.0472	37.2123	1.7433																2.7816	0.1176	0.094	0.0265	-0.0002	0.0005	10.6744	8.0911	0.0654	0.0109	0.975	0.025	0.3095	0.0994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	47	1410.0	4	4	72.4401	21.1801	137.8414	42.5173	0.1274	0.0765	0.1504	0.1405	37.2257	1.7766																2.834	0.1599	0.1924	0.09	0.0023	0.0013	14.5122	8.5513	0.1519	0.0578	0.9509	0.036	0.5172	0.2074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	48	1440.0	4	4	78.2424	21.309	138.4215	80.8644	0.1383	0.0884	0.1586	0.1373	37.2243	1.7839																2.984	0.2204	0.2797	0.1256	0.0067	0.0075	8.0041	0.0037	0.1585	0.0724	0.8414	0.2454	0.722	0.3385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	49	1470.0	4	4	79.0943	14.4626	102.0695	21.3175	0.148	0.1005	0.1501	0.2136	37.1994	1.7698																3.2468	0.5588	0.2452	0.0591	0.0144	0.0333	19.0162	15.5698	0.1422	0.0105	0.7166	0.4619	0.8123	0.4309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	50	1500.0	4	4	77.8478	13.512	107.4513	44.1156	0.1491	0.0979	0.1335	0.2248	37.1722	1.7516																2.9431	0.2683	0.192	0.1181	0.0005	0.0003	30.0256	28.3086	0.1354	0.0544	0.6899	0.4686	0.5038	0.3011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	51	1530.0	4	4	77.1315	11.0883	84.2516	46.7986	0.1483	0.0972	0.1001	0.1787	37.1481	1.7255																3.0708	0.2864	0.2193	0.1296	0.0038	0.0031	17.0146	18.4005	0.1106	0.037	0.7168	0.4806	0.2727	0.1432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	52	1560.0	4	4	69.7016	4.7816	90.271	28.2271	0.1463	0.0962	0.0751	0.1501	37.13	1.7165																3.1309	0.237	0.2268	0.1646	-0.0147	0.0259	24.0206		0.0829	0.0225	0.7331	0.4765	0.8323	1.144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-15	T1	53	1590.0	4	4	65.2882	9.4863	99.54	22.01	0.1469	0.0939	0.1086	0.1754	37.1091	1.7259																3.1411	0.3059	0.2609	0.1315	0.0039	0.0052	20.0038	16.9738	0.1556	0.0549	0.8108	0.2594	0.65	0.5111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
